Nc,scenario,rep,method,theta_hat,ci_low,ci_high,theta_true
100,sc1,0,PSPower,0.904762488625562,0.7119685102592191,1.097556466991905,1.0
100,sc1,0,IW,0.8588486215556894,0.6152392432033176,1.1024579999080613,1.0
100,sc1,0,Commensurate,0.9079419404028269,0.7264020396089066,1.096171095262192,1.0
100,sc1,0,NPE,0.8847988843917847,0.34449850056807124,1.4181780245879123,1.0
100,sc1,1,PSPower,1.0186178484820714,0.834721010700914,1.2025146862632288,1.0
100,sc1,1,IW,1.0490830352064477,0.8082433209222056,1.2899227494906897,1.0
100,sc1,1,Commensurate,0.9923833052138152,0.811630290543367,1.1700306147055604,1.0
100,sc1,1,NPE,0.9817341566085815,0.3843027271255025,1.5870214885438485,1.0
100,sc1,2,PSPower,1.0294220872159268,0.8442183348931149,1.2146258395387386,1.0
100,sc1,2,IW,0.965325180669863,0.7246642300058338,1.205986131333892,1.0
100,sc1,2,Commensurate,1.0391100886071563,0.8515220060118938,1.2175343461438999,1.0
100,sc1,2,NPE,0.9390430450439453,0.3360718266916302,1.5352227820776374,1.0
100,sc1,3,PSPower,1.0915045700637334,0.900939831053542,1.2820693090739246,1.0
100,sc1,3,IW,1.14293169389671,0.9042353912349721,1.381627996558448,1.0
100,sc1,3,Commensurate,1.0976727958892385,0.906459024599549,1.2748853967250564,1.0
100,sc1,3,NPE,1.370674729347229,0.7145871524896895,2.0200194874654334,1.0
100,sc1,4,PSPower,1.095968357042523,0.9290660076292367,1.2628707064558091,1.0
100,sc1,4,IW,1.0912271114877767,0.8796067749312537,1.3028474480442997,1.0
100,sc1,4,Commensurate,1.0900203983997976,0.9122331283978172,1.257471304136761,1.0
100,sc1,4,NPE,1.1546512842178345,0.5384902498701947,1.7550653889646528,1.0
100,sc1,5,PSPower,0.9701072706693893,0.7988287312473047,1.141385810091474,1.0
100,sc1,5,IW,0.9655139909779255,0.7454664735697553,1.1855615083860958,1.0
100,sc1,5,Commensurate,0.9650194629672502,0.7813147947869058,1.13814087852994,1.0
100,sc1,5,NPE,1.070940375328064,0.4480751679260866,1.7159208850604968,1.0
100,sc1,6,PSPower,1.2242661270725064,1.0216851030284755,1.4268471511165373,1.0
100,sc1,6,IW,1.2556257923674499,0.9920488735477981,1.5192027111871016,1.0
100,sc1,6,Commensurate,1.2116430781203098,1.0116545093111706,1.4094941380212993,1.0
100,sc1,6,NPE,1.175283670425415,0.5786542998916967,1.760450627763108,1.0
100,sc1,7,PSPower,0.9931183315254802,0.800539870772625,1.1856967922783355,1.0
100,sc1,7,IW,1.0312598664314834,0.7794735965550728,1.283046136307894,1.0
100,sc1,7,Commensurate,0.9921954416828944,0.8110179587628429,1.1739241483364788,1.0
100,sc1,7,NPE,1.076835036277771,0.4333707409764357,1.7223483352267348,1.0
100,sc1,8,PSPower,1.218829929450153,1.0546123635115177,1.3830474953887884,1.0
100,sc1,8,IW,1.1699431821859232,0.9568404939983995,1.383045870373447,1.0
100,sc1,8,Commensurate,1.2053379449020312,1.0386985599964753,1.3728243024063902,1.0
100,sc1,8,NPE,1.2031927108764648,0.6436244538077975,1.7638468382222947,1.0
100,sc1,9,PSPower,0.954386565916722,0.7550897666409523,1.1536833651924918,1.0
100,sc1,9,IW,0.9066799361164283,0.6600333522869285,1.1533265199459282,1.0
100,sc1,9,Commensurate,0.9485757288834997,0.7556720472551514,1.1427823482391628,1.0
100,sc1,9,NPE,1.1281818151474,0.5674543523516666,1.680983211084546,1.0
100,sc1,10,PSPower,1.0385109077951442,0.8621948278786127,1.2148269877116757,1.0
100,sc1,10,IW,1.0478592933206794,0.8191918426822191,1.2765267439591397,1.0
100,sc1,10,Commensurate,1.057039732862991,0.8810011596451189,1.241826833491313,1.0
100,sc1,10,NPE,1.1616933345794678,0.5008747679465467,1.8348962356179026,1.0
100,sc1,11,PSPower,0.9144716331130837,0.7047066691893662,1.1242365970368011,1.0
100,sc1,11,IW,0.8238327922146315,0.5696245060626579,1.078041078366605,1.0
100,sc1,11,Commensurate,0.9064155311445402,0.723487626435139,1.093967674468308,1.0
100,sc1,11,NPE,1.05756676197052,0.4234323433392905,1.6679920263436583,1.0
100,sc1,12,PSPower,0.829406783455597,0.6238244767492989,1.0349890901618952,1.0
100,sc1,12,IW,0.8516206387695967,0.5826497262224075,1.120591551316786,1.0
100,sc1,12,Commensurate,0.8306906417309335,0.6323273380133858,1.0360306702351942,1.0
100,sc1,12,NPE,0.8836665153503418,0.23691804056277466,1.5474003429527874,1.0
100,sc1,13,PSPower,0.9081259350634634,0.7077844879720515,1.1084673821548754,1.0
100,sc1,13,IW,0.8682942289391558,0.6069823749453263,1.1296060829329853,1.0
100,sc1,13,Commensurate,0.9120710478820467,0.714659266814908,1.1058176632251167,1.0
100,sc1,13,NPE,0.8886979818344116,0.2404347863945728,1.5477253081143045,1.0
100,sc1,14,PSPower,1.0258301335564097,0.8159686076519311,1.2356916594608882,1.0
100,sc1,14,IW,0.9812425068769187,0.7154879385363941,1.2469970752174433,1.0
100,sc1,14,Commensurate,1.0363421277668363,0.832415137116334,1.233362599277471,1.0
100,sc1,14,NPE,0.8743075728416443,0.283243445357956,1.4735227709561765,1.0
100,sc1,15,PSPower,1.1187282771025149,0.9014519903909656,1.336004563814064,1.0
100,sc1,15,IW,1.1375199508167013,0.8675804886893208,1.4074594129440818,1.0
100,sc1,15,Commensurate,1.1258160881674217,0.9348136559132748,1.3245239381649432,1.0
100,sc1,15,NPE,1.373260736465454,0.8125026171437767,1.9433807256255493,1.0
100,sc1,16,PSPower,1.036542126720662,0.8455301176339305,1.2275541358073936,1.0
100,sc1,16,IW,1.0631781365727142,0.819021062937979,1.3073352102074494,1.0
100,sc1,16,Commensurate,1.063259100437569,0.8818925446436106,1.2433925040878218,1.0
100,sc1,16,NPE,1.439407467842102,0.7680781032614258,2.112583583389609,1.0
100,sc1,17,PSPower,1.0021107982513766,0.8243880142268982,1.179833582275855,1.0
100,sc1,17,IW,1.104110660352294,0.8768166959756347,1.3314046247289535,1.0
100,sc1,17,Commensurate,0.9748901530647033,0.8015284221239124,1.1479139999253178,1.0
100,sc1,17,NPE,0.9937125444412231,0.388361386847645,1.6045600323389726,1.0
100,sc1,18,PSPower,1.1423454320777977,0.9543656054878439,1.3303252586677516,1.0
100,sc1,18,IW,1.1320639755702415,0.8894243038156261,1.3747036473248568,1.0
100,sc1,18,Commensurate,1.1346353115308883,0.9474183463270447,1.3093571346644304,1.0
100,sc1,18,NPE,1.3355598449707031,0.6691685415836274,1.972772819662237,1.0
100,sc1,19,PSPower,1.0951541405873544,0.9050907238019003,1.2852175573728086,1.0
100,sc1,19,IW,1.1292921046507964,0.8818369357214433,1.3767472735801496,1.0
100,sc1,19,Commensurate,1.0952898035799803,0.9107185322928062,1.2764097584970946,1.0
100,sc1,19,NPE,1.3417584896087646,0.7052286401504295,1.9900143829369938,1.0
100,sc1,20,PSPower,1.1438462911796852,0.9480109646887704,1.3396816176706,1.0
100,sc1,20,IW,1.0547560187810134,0.8026204350292212,1.3068916025328057,1.0
100,sc1,20,Commensurate,1.120437416829372,0.9319174927215912,1.3096581128135831,1.0
100,sc1,20,NPE,1.2473360300064087,0.622032098645997,1.886567111270592,1.0
100,sc1,21,PSPower,0.9509789558250656,0.753218282574743,1.1487396290753882,1.0
100,sc1,21,IW,0.8812693050641766,0.6304250096509123,1.1321136004774408,1.0
100,sc1,21,Commensurate,0.9656907563329319,0.777772158493305,1.158756873661282,1.0
100,sc1,21,NPE,0.834942638874054,0.2629049020846358,1.3805972929590584,1.0
100,sc1,22,PSPower,1.0307420901322635,0.838804875376145,1.222679304888382,1.0
100,sc1,22,IW,1.042323277300938,0.8054774636897192,1.279169090912157,1.0
100,sc1,22,Commensurate,1.0306043132017948,0.8351957232090471,1.2186556429353461,1.0
100,sc1,22,NPE,1.3228633403778076,0.7158740377500333,1.929150213520935,1.0
100,sc1,23,PSPower,0.9086401947217351,0.7166722339281306,1.1006081555153395,1.0
100,sc1,23,IW,0.8937461897004682,0.6457665319719277,1.1417258474290086,1.0
100,sc1,23,Commensurate,0.9156366073601415,0.7188334023683223,1.1030918607398497,1.0
100,sc1,23,NPE,1.0738558769226074,0.4216618010357042,1.7404508112312123,1.0
100,sc1,24,PSPower,1.0219468261538007,0.8685051300018285,1.175388522305773,1.0
100,sc1,24,IW,0.9920464889471988,0.7921574455100198,1.1919355323843779,1.0
100,sc1,24,Commensurate,0.9998123783948122,0.8373304667340931,1.1558760737727958,1.0
100,sc1,24,NPE,1.1926168203353882,0.6783225875064812,1.7371688230867246,1.0
100,sc1,25,PSPower,1.005929052144417,0.828912958090056,1.182945146198778,1.0
100,sc1,25,IW,1.0074966321218983,0.7867617709860801,1.2282314932577165,1.0
100,sc1,25,Commensurate,1.031303504256724,0.8576121706341585,1.2027805712299884,1.0
100,sc1,25,NPE,1.049776315689087,0.431992644341106,1.6917432988550376,1.0
100,sc1,26,PSPower,1.1035426132337804,0.8900052853980622,1.3170799410694987,1.0
100,sc1,26,IW,1.1121228206068208,0.846716717493385,1.3775289237202566,1.0
100,sc1,26,Commensurate,1.127441220316194,0.91676421353533,1.3404474687760117,1.0
100,sc1,26,NPE,1.1499589681625366,0.5709457512470449,1.7173676347556925,1.0
100,sc1,27,PSPower,0.9305166987266791,0.7082651925493728,1.1527682049039853,1.0
100,sc1,27,IW,0.9622885914752312,0.6765674393855008,1.2480097435649615,1.0
100,sc1,27,Commensurate,0.9241320463275422,0.7182128302032361,1.1326556519717472,1.0
100,sc1,27,NPE,0.9847683906555176,0.35275381309745707,1.6001979398411257,1.0
100,sc1,28,PSPower,1.123991271553508,0.9067965806745218,1.3411859624324942,1.0
100,sc1,28,IW,1.135480024408355,0.8634801870003366,1.4074798618163733,1.0
100,sc1,28,Commensurate,1.093840419144336,0.8907021410263561,1.2862365088651513,1.0
100,sc1,28,NPE,1.1793162822723389,0.48627526426958767,1.8507842251262832,1.0
100,sc1,29,PSPower,0.857604342264156,0.6326881128347867,1.0825205716935253,1.0
100,sc1,29,IW,0.8975465740611028,0.6109189987637269,1.1841741493584788,1.0
100,sc1,29,Commensurate,0.875333737075275,0.6682550522266376,1.0776156683821771,1.0
100,sc1,29,NPE,0.8110084533691406,0.14844965105901956,1.4921138688484425,1.0
100,sc1,30,PSPower,0.9633985496005137,0.7361579622965981,1.1906391369044294,1.0
100,sc1,30,IW,0.953496024047907,0.6712359596555709,1.235756088440243,1.0
100,sc1,30,Commensurate,0.9581090530373348,0.7423843344182663,1.1916234440071236,1.0
100,sc1,30,NPE,1.1679679155349731,0.5570280611726804,1.8086808553896612,1.0
100,sc1,31,PSPower,1.0098800710686722,0.8169365267117117,1.2028236154256327,1.0
100,sc1,31,IW,1.0196735189051724,0.7727465070551987,1.2666005307551462,1.0
100,sc1,31,Commensurate,1.0097366173497573,0.8225060462803246,1.1978724009965083,1.0
100,sc1,31,NPE,1.211499810218811,0.5482861145589687,1.8887242350361688,1.0
100,sc1,32,PSPower,1.0653420349255205,0.860230901833333,1.270453168017708,1.0
100,sc1,32,IW,1.1233068942821376,0.8666195544080681,1.379994234156207,1.0
100,sc1,32,Commensurate,1.0545678709209523,0.8664033837843063,1.2498614684617309,1.0
100,sc1,32,NPE,1.1362926959991455,0.5605875046630718,1.7143065395885864,1.0
100,sc1,33,PSPower,0.8128587048919751,0.6239791252596982,1.001738284524252,1.0
100,sc1,33,IW,0.8706750686559396,0.6319946252280519,1.1093555120838272,1.0
100,sc1,33,Commensurate,0.8352077761263038,0.6591393389813825,1.0072355251242306,1.0
100,sc1,33,NPE,1.044701099395752,0.4423533529964088,1.684543902105176,1.0
100,sc1,34,PSPower,1.133215429731397,0.9510324348429408,1.3153984246198531,1.0
100,sc1,34,IW,1.097451902896145,0.8689204586377708,1.325983347154519,1.0
100,sc1,34,Commensurate,1.1359108949517824,0.9599824598913314,1.3096624587106924,1.0
100,sc1,34,NPE,1.203549861907959,0.6263273380197717,1.7728112798383935,1.0
100,sc1,35,PSPower,1.083958991897034,0.8929101247714251,1.275007859022643,1.0
100,sc1,35,IW,1.0774692005714397,0.8470609800344941,1.3078774211083852,1.0
100,sc1,35,Commensurate,1.0828144475248445,0.8944335405457905,1.2682457969846164,1.0
100,sc1,35,NPE,1.3592185974121094,0.8181590405236134,1.878059791248742,1.0
100,sc1,36,PSPower,1.317535186778669,1.1307129921436059,1.5043573814137323,1.0
100,sc1,36,IW,1.4612965776598195,1.2223088923424519,1.700284262977187,1.0
100,sc1,36,Commensurate,1.3221533322359298,1.1386370689227376,1.5073427361827045,1.0
100,sc1,36,NPE,1.370104432106018,0.8052325821645739,1.9201236056262745,1.0
100,sc1,37,PSPower,0.9438643591433864,0.738362667789638,1.1493660504971348,1.0
100,sc1,37,IW,1.008565361693003,0.760323308432715,1.256807414953291,1.0
100,sc1,37,Commensurate,0.9329826485223803,0.7455011719896932,1.1227476710015338,1.0
100,sc1,37,NPE,0.9682653546333313,0.324049630972331,1.6190447588685883,1.0
100,sc1,38,PSPower,0.9480627237661117,0.7384888481081633,1.15763659942406,1.0
100,sc1,38,IW,0.9899842885017313,0.7135265301253141,1.2664420468781485,1.0
100,sc1,38,Commensurate,0.9482209358651993,0.7408936912181198,1.1556773126116606,1.0
100,sc1,38,NPE,1.1643810272216797,0.45629518347826903,1.8517863999808497,1.0
100,sc1,39,PSPower,0.9384749514589054,0.7340766984002436,1.1428732045175671,1.0
100,sc1,39,IW,0.9757364306835212,0.7112536554458069,1.2402192059212356,1.0
100,sc1,39,Commensurate,0.9687962099876793,0.7692379062994713,1.1536728580570936,1.0
100,sc1,39,NPE,1.1371814012527466,0.48208122785497337,1.8311029405927322,1.0
100,sc1,40,PSPower,1.0987405912584023,0.9118305339904614,1.285650648526343,1.0
100,sc1,40,IW,1.1128834915337449,0.8638767636897138,1.361890219377776,1.0
100,sc1,40,Commensurate,1.1278999209981388,0.9331941396606787,1.3266182682555434,1.0
100,sc1,40,NPE,1.5445568561553955,0.9339003431746015,2.1307615635229484,1.0
100,sc1,41,PSPower,0.9289080877927931,0.7624341812591875,1.0953819943263987,1.0
100,sc1,41,IW,0.927247666193757,0.7168258714389721,1.1376694609485418,1.0
100,sc1,41,Commensurate,0.934228129410666,0.7667431206698491,1.100488624180412,1.0
100,sc1,41,NPE,1.0543886423110962,0.45018988469298116,1.6389745933447566,1.0
100,sc1,42,PSPower,0.9831766574101194,0.7894371856320481,1.1769161291881907,1.0
100,sc1,42,IW,0.9488609146073878,0.7013126669349248,1.1964091622798507,1.0
100,sc1,42,Commensurate,0.993054681834569,0.8049462681748462,1.1749887882972185,1.0
100,sc1,42,NPE,1.1523574590682983,0.5763963466892278,1.7427028215305373,1.0
100,sc1,43,PSPower,0.8155447816824217,0.6062203683350824,1.024869195029761,1.0
100,sc1,43,IW,0.8559400551339454,0.5930364819574785,1.1188436283104124,1.0
100,sc1,43,Commensurate,0.7901792274176581,0.5839138091342382,0.9946776169440932,1.0
100,sc1,43,NPE,1.069135069847107,0.4309526023089322,1.7256922601922438,1.0
100,sc1,44,PSPower,1.068498179467595,0.8888863039454841,1.2481100549897057,1.0
100,sc1,44,IW,0.9826323512103637,0.7615078109294513,1.2037568914912762,1.0
100,sc1,44,Commensurate,1.0637552716421195,0.8824139699300236,1.2549903335050046,1.0
100,sc1,44,NPE,1.0184131860733032,0.44051989050223544,1.581688015086474,1.0
100,sc1,45,PSPower,0.9625743702500342,0.7293856958742857,1.1957630446257828,1.0
100,sc1,45,IW,0.9316747927720609,0.6385825664343265,1.2247670191097952,1.0
100,sc1,45,Commensurate,0.9266797503765335,0.7150957286986592,1.1391937423204863,1.0
100,sc1,45,NPE,1.0161288976669312,0.3406511246336439,1.7080625814840373,1.0
100,sc1,46,PSPower,0.9897666520098831,0.8216791047548913,1.157854199264875,1.0
100,sc1,46,IW,0.9934536272850913,0.7844957844507571,1.2024114701194255,1.0
100,sc1,46,Commensurate,0.9989179124394291,0.8277986406012254,1.175514991902088,1.0
100,sc1,46,NPE,1.2157117128372192,0.5567569565999692,1.8408570285226555,1.0
100,sc1,47,PSPower,1.1244333930511687,0.9481061985230473,1.30076058757929,1.0
100,sc1,47,IW,1.1972548436480623,0.9711303797908462,1.4233793075052785,1.0
100,sc1,47,Commensurate,1.1301544213032926,0.9556062133555701,1.2957711303161001,1.0
100,sc1,47,NPE,1.2763335704803467,0.6902035884822131,1.8924809771069158,1.0
100,sc1,48,PSPower,1.0879602070012944,0.8962946764831727,1.279625737519416,1.0
100,sc1,48,IW,1.0628194330337357,0.8245619294997768,1.3010769365676946,1.0
100,sc1,48,Commensurate,1.0927579184314562,0.8910389245693514,1.2943034718765898,1.0
100,sc1,48,NPE,1.122177004814148,0.539754415675001,1.70796686971782,1.0
100,sc1,49,PSPower,0.9255299785908365,0.7209057296740949,1.130154227507578,1.0
100,sc1,49,IW,1.0466292491879656,0.7879259188789232,1.305332579497008,1.0
100,sc1,49,Commensurate,0.9378133665011115,0.7443031907800957,1.1358511597554335,1.0
100,sc1,49,NPE,1.651300311088562,1.007627648664752,2.2988316548249683,1.0
100,sc2,0,PSPower,1.0085720538540612,0.7101398736602824,1.30700423404784,1.0
100,sc2,0,IW,1.0206967452739077,0.6945417265002963,1.346851764047519,1.0
100,sc2,0,Commensurate,1.0105249212382699,0.7494094617644761,1.2877279468264586,1.0
100,sc2,0,NPE,0.9798341989517212,0.38879077771604287,1.5761438418326015,1.0
100,sc2,1,PSPower,0.969194221719717,0.7106915404949575,1.2276969029444764,1.0
100,sc2,1,IW,0.9295913892841263,0.6508107056548226,1.2083720729134302,1.0
100,sc2,1,Commensurate,1.0246996882893165,0.7783730284183654,1.26328762999703,1.0
100,sc2,1,NPE,1.0788081884384155,0.46585563161473037,1.7020601941036846,1.0
100,sc2,2,PSPower,1.1292138201664195,0.8995151641394609,1.3589124761933782,1.0
100,sc2,2,IW,1.1289501548149956,0.8799053920959476,1.3779949175340436,1.0
100,sc2,2,Commensurate,1.1824588858476364,0.9730995690102483,1.3989793430378819,1.0
100,sc2,2,NPE,1.406851887702942,0.7775289501484144,2.0406564138181236,1.0
100,sc2,3,PSPower,1.1489069314200266,0.8925045376175027,1.4053093252225506,1.0
100,sc2,3,IW,1.1673838469064768,0.8997003071706324,1.4350673866423211,1.0
100,sc2,3,Commensurate,1.0950410934078567,0.8536393129720299,1.3403236398335083,1.0
100,sc2,3,NPE,1.0977619886398315,0.5057772132332874,1.709278260969849,1.0
100,sc2,4,PSPower,0.8612729103839224,0.5943502159092462,1.1281956048585986,1.0
100,sc2,4,IW,0.8828350562849444,0.5938942806796063,1.1717758318902827,1.0
100,sc2,4,Commensurate,0.852309670974352,0.6239453562633622,1.0878717131159603,1.0
100,sc2,4,NPE,1.178998589515686,0.5644006158454067,1.818257163390707,1.0
100,sc2,5,PSPower,1.0357723924177935,0.7962996981903102,1.2752450866452767,1.0
100,sc2,5,IW,1.0266480198760628,0.7711098425032382,1.2821861972488873,1.0
100,sc2,5,Commensurate,1.071653259948916,0.8484064936255584,1.294515717368684,1.0
100,sc2,5,NPE,1.1572051048278809,0.5591723561503104,1.7689294226602128,1.0
100,sc2,6,PSPower,0.9385928280363387,0.684426105612769,1.1927595504599084,1.0
100,sc2,6,IW,0.9713239875296538,0.697738722015774,1.2449092530435335,1.0
100,sc2,6,Commensurate,0.9444516661754607,0.7081635462888073,1.1692699758049425,1.0
100,sc2,6,NPE,1.2938742637634277,0.634074741021656,1.9450611245238842,1.0
100,sc2,7,PSPower,0.9015025622688257,0.6417869782386535,1.161218146298998,1.0
100,sc2,7,IW,0.8561975468996241,0.5829413041286643,1.1294537896705839,1.0
100,sc2,7,Commensurate,0.8860896666337724,0.6420760873824632,1.125072313978527,1.0
100,sc2,7,NPE,1.0200815200805664,0.43829041608226066,1.6114961578617828,1.0
100,sc2,8,PSPower,1.341081208893993,1.1081945877634176,1.5739678300245683,1.0
100,sc2,8,IW,1.428396029809886,1.173963612632289,1.6828284469874828,1.0
100,sc2,8,Commensurate,1.3420445895385074,1.121101979515342,1.5525413487886333,1.0
100,sc2,8,NPE,1.6624109745025635,1.0266165053893719,2.3054613274634552,1.0
100,sc2,9,PSPower,1.2888095242609838,1.0488175131507504,1.5288015353712172,1.0
100,sc2,9,IW,1.3542416410685272,1.095685275301973,1.6127980068350813,1.0
100,sc2,9,Commensurate,1.2623864853878233,1.0438243318978913,1.4843839432790862,1.0
100,sc2,9,NPE,1.4153767824172974,0.8439144847204448,1.9801043966623848,1.0
100,sc2,10,PSPower,1.038987654976664,0.7849211381931525,1.2930541717601753,1.0
100,sc2,10,IW,0.9998375922356569,0.7294775358023246,1.2701976486689892,1.0
100,sc2,10,Commensurate,1.0060891623058696,0.7785015467665548,1.2494753287710432,1.0
100,sc2,10,NPE,1.0050928592681885,0.42351607055903767,1.5721542871687628,1.0
100,sc2,11,PSPower,0.9295737650974043,0.7008640683913603,1.1582834618034483,1.0
100,sc2,11,IW,0.882902661960707,0.6412809970319933,1.1245243268894207,1.0
100,sc2,11,Commensurate,0.9960736672139947,0.7845341150864079,1.2100933141077137,1.0
100,sc2,11,NPE,0.9242448806762695,0.40352626768105193,1.4051065085254817,1.0
100,sc2,12,PSPower,0.9413751252036325,0.7166867508070985,1.1660634996001666,1.0
100,sc2,12,IW,0.9334379182548387,0.6991961862293244,1.1676796502803528,1.0
100,sc2,12,Commensurate,0.9602891292871262,0.7463621139225698,1.1648785550402756,1.0
100,sc2,12,NPE,0.9503848552703857,0.42989621413967033,1.4740528067608762,1.0
100,sc2,13,PSPower,0.8369123716187238,0.5871487736520186,1.086675969585429,1.0
100,sc2,13,IW,0.8416403473122877,0.5781081101432616,1.1051725844813136,1.0
100,sc2,13,Commensurate,0.8692983266752117,0.6360399875267406,1.1018234224843966,1.0
100,sc2,13,NPE,1.0457918643951416,0.5169121926709468,1.5926099872851631,1.0
100,sc2,14,PSPower,0.8682074755140416,0.584832668281731,1.1515822827463524,1.0
100,sc2,14,IW,0.8054910934014203,0.4990134024627326,1.111968784340108,1.0
100,sc2,14,Commensurate,0.8709496860986441,0.597683962789311,1.120406427097256,1.0
100,sc2,14,NPE,0.9004722833633423,0.3506617705928095,1.474365619339093,1.0
100,sc2,15,PSPower,0.8512626070067317,0.5977122281346933,1.10481298587877,1.0
100,sc2,15,IW,0.9324520123215589,0.6503924978949547,1.2145115267481632,1.0
100,sc2,15,Commensurate,0.888700807673147,0.644092034316433,1.1191893335111205,1.0
100,sc2,15,NPE,1.3199453353881836,0.6947947173973538,1.9590873478165418,1.0
100,sc2,16,PSPower,1.0545258545609095,0.7888100979775112,1.3202416111443078,1.0
100,sc2,16,IW,1.0294703628812152,0.7460923083999871,1.3128484173624433,1.0
100,sc2,16,Commensurate,1.0554877258532618,0.8081816469335485,1.3069366792675443,1.0
100,sc2,16,NPE,0.9725292921066284,0.482102065912007,1.4670016910305088,1.0
100,sc2,17,PSPower,0.9493747674130847,0.6589715962230946,1.2397779386030747,1.0
100,sc2,17,IW,1.0061745229694512,0.6970146258814731,1.3153344200574293,1.0
100,sc2,17,Commensurate,0.952282591833317,0.6954280823953003,1.2288488844574081,1.0
100,sc2,17,NPE,1.280515432357788,0.6532496145114797,1.899259795295103,1.0
100,sc2,18,PSPower,0.6853069600913094,0.4616737889267512,0.9089401312558676,1.0
100,sc2,18,IW,0.6689986218355886,0.43263058166122664,0.9053666620099505,1.0
100,sc2,18,Commensurate,0.719155550803485,0.5033130947466856,0.9379593317489037,1.0
100,sc2,18,NPE,0.9916911721229553,0.3545315623580268,1.640324680701661,1.0
100,sc2,19,PSPower,0.8121665812189098,0.5467715459028121,1.0775616165350077,1.0
100,sc2,19,IW,0.7549035231462312,0.46830520284461497,1.0415018434478474,1.0
100,sc2,19,Commensurate,0.8001315405483252,0.5585360611029999,1.056284879871721,1.0
100,sc2,19,NPE,1.1600251197814941,0.4521247943782395,1.857231064776972,1.0
100,sc2,20,PSPower,1.0178933742585112,0.7436688173886452,1.2921179311283773,1.0
100,sc2,20,IW,0.983067501219206,0.6791055768497405,1.2870294255886716,1.0
100,sc2,20,Commensurate,1.006847743687159,0.7486617977799187,1.2508030692016434,1.0
100,sc2,20,NPE,1.18180513381958,0.6407916875167543,1.7176797097634784,1.0
100,sc2,21,PSPower,1.0260392255414026,0.7509451848390944,1.3011332662437107,1.0
100,sc2,21,IW,1.009184811375104,0.7204399189247019,1.2979297038255062,1.0
100,sc2,21,Commensurate,1.0303542480476704,0.7818105085860513,1.2771431125140102,1.0
100,sc2,21,NPE,1.3941090106964111,0.6765099341526926,2.0886990650793167,1.0
100,sc2,22,PSPower,0.925787729330576,0.6915648154336811,1.1600106432274708,1.0
100,sc2,22,IW,0.8980028060110978,0.6462837298622712,1.1497218821599244,1.0
100,sc2,22,Commensurate,0.962828350216346,0.7379087142753168,1.1875401345027603,1.0
100,sc2,22,NPE,1.2095162868499756,0.6035387256195525,1.8422276667281643,1.0
100,sc2,23,PSPower,1.1045914299997301,0.8590205266321009,1.3501623333673594,1.0
100,sc2,23,IW,1.0586290223616663,0.801564904753721,1.3156931399696117,1.0
100,sc2,23,Commensurate,1.0976916761207312,0.8677963777220635,1.3342822070760691,1.0
100,sc2,23,NPE,0.9524345397949219,0.4494809416331187,1.4470231439385428,1.0
100,sc2,24,PSPower,1.0109790478896028,0.7451500519848724,1.2768080437943332,1.0
100,sc2,24,IW,1.0271349967237673,0.7515125880691567,1.302757405378378,1.0
100,sc2,24,Commensurate,1.023941244007198,0.7803465083287774,1.2570996116858193,1.0
100,sc2,24,NPE,0.9690209031105042,0.4265157156890349,1.5159248336424582,1.0
100,sc2,25,PSPower,1.024692711013954,0.7197287129543954,1.3296567090735127,1.0
100,sc2,25,IW,1.062390065605173,0.743375357617969,1.3814047735923771,1.0
100,sc2,25,Commensurate,1.0144986053434892,0.7522714150695029,1.2882517906661277,1.0
100,sc2,25,NPE,1.061193823814392,0.3963384576692005,1.7102767707247633,1.0
100,sc2,26,PSPower,0.8097214202627234,0.5596909279822787,1.059751912543168,1.0
100,sc2,26,IW,0.8172343760408752,0.5478235326355096,1.0866452194462408,1.0
100,sc2,26,Commensurate,0.7973480515739034,0.560055470195699,1.027151429349388,1.0
100,sc2,26,NPE,1.376246690750122,0.6436097375723663,2.132636593264725,1.0
100,sc2,27,PSPower,1.0229412206604267,0.7955628627277649,1.2503195785930885,1.0
100,sc2,27,IW,1.0240465934942358,0.7766320131045411,1.2714611738839303,1.0
100,sc2,27,Commensurate,1.0153332865127485,0.7911137799277691,1.2460283094221745,1.0
100,sc2,27,NPE,1.1948233842849731,0.6086284884811703,1.813204322065119,1.0
100,sc2,28,PSPower,1.0692972818116608,0.8233144135323919,1.3152801500909297,1.0
100,sc2,28,IW,1.059292919012494,0.782070165882242,1.336515672142746,1.0
100,sc2,28,Commensurate,1.0736791923326823,0.8453686094761735,1.3129484010841646,1.0
100,sc2,28,NPE,1.4012155532836914,0.7041963447327851,2.0986371756934608,1.0
100,sc2,29,PSPower,1.0732871441275855,0.8036398998417524,1.3429343884134186,1.0
100,sc2,29,IW,1.0277659746234178,0.7420393801809495,1.313492569065886,1.0
100,sc2,29,Commensurate,1.0684059001580317,0.83610685632466,1.3089268260859734,1.0
100,sc2,29,NPE,0.9257395267486572,0.34973179989178627,1.514303316249711,1.0
100,sc2,30,PSPower,1.1751300681015362,0.9864317805502789,1.3638283556527935,1.0
100,sc2,30,IW,1.1916793532979393,0.9878986739821548,1.3954600326137236,1.0
100,sc2,30,Commensurate,1.1618064885743116,0.967644379786821,1.3575555426983048,1.0
100,sc2,30,NPE,1.4349229335784912,0.7444589740439305,2.1070981051099134,1.0
100,sc2,31,PSPower,1.1159241827518407,0.879700736035528,1.3521476294681534,1.0
