Nc,scenario,rep,method,theta_hat,ci_low,ci_high,theta_true
100,sc1,6,NPE,0.4471414089202881,-0.09378425542127733,0.9776748368430008,0.0
100,sc1,7,PSPower,-0.006495512044428236,-0.19907397279728342,0.18608294870842693,0.0
100,sc1,7,IW,0.031919969781109746,-0.21986630009530092,0.2837062396575204,0.0
100,sc1,7,Commensurate,-0.007440268349358966,-0.18862417667945686,0.17429041810625479,0.0
100,sc1,7,NPE,0.21391382813453674,-0.3863568222924841,0.8160959393236707,0.0
100,sc1,8,PSPower,0.2191107229628837,0.05489315702424841,0.383328288901519,0.0
100,sc1,8,IW,0.1704160347027152,-0.04268665348480835,0.3835187228902388,0.0
100,sc1,8,Commensurate,0.2056259437676844,0.03901377937943877,0.37309534999259836,0.0
100,sc1,8,NPE,0.18272550404071808,-0.31704406153581777,0.6834648975333921,0.0
100,sc1,9,PSPower,-0.04519986458929916,-0.2444966638650689,0.15409693468647057,0.0
100,sc1,9,IW,-0.09268663471536188,-0.3393332185448617,0.1539599491141379,0.0
100,sc1,9,Commensurate,-0.05102830080997559,-0.2439095961490813,0.14318759745673665,0.0
100,sc1,9,NPE,0.3823903203010559,-0.13610792895341198,0.8935594265006053,0.0
100,sc1,10,PSPower,0.03883459959061673,-0.13748148032591476,0.2151506795071482,0.0
100,sc1,10,IW,0.04840374149832966,-0.18026370914013065,0.27707119213679,0.0
100,sc1,10,Commensurate,0.057374414711006606,-0.11866579872555984,0.24215941809792743,0.0
100,sc1,10,NPE,0.2891521751880646,-0.23471737078166152,0.8228395077178916,0.0
100,sc1,11,PSPower,-0.0850702104928124,-0.29483517441652995,0.12469475343090518,0.0
100,sc1,11,IW,-0.17549434384588225,-0.42970262999785586,0.07871394230609136,0.0
100,sc1,11,Commensurate,-0.09320515926524789,-0.2761334828786187,0.09436983737080408,0.0
100,sc1,11,NPE,0.07842017710208893,-0.4797142486661431,0.6156869527183969,0.0
100,sc1,12,PSPower,-0.17015314902221473,-0.3757354557285129,0.035429157684083445,0.0
100,sc1,12,IW,-0.1476260776839986,-0.4165969902311878,0.12134483486319059,0.0
100,sc1,12,Commensurate,-0.16887734628717063,-0.3672485720972327,0.03645964296808524,0.0
100,sc1,12,NPE,-0.07479886710643768,-0.7119503447421365,0.5790859204110018,0.0
100,sc1,13,PSPower,-0.09145614849107526,-0.29179759558248713,0.10888529860033662,0.0
100,sc1,13,IW,-0.1309947768392934,-0.39230663083312295,0.13031707715453617,0.0
100,sc1,13,Commensurate,-0.08752253915882477,-0.28494390580064455,0.10621194365336163,0.0
100,sc1,13,NPE,0.1605134904384613,-0.4530145825371915,0.7842289325228532,0.0
100,sc1,14,PSPower,0.02628871185768865,-0.18357281404678993,0.23615023776216726,0.0
100,sc1,14,IW,-0.018022117335970905,-0.28377668567649555,0.24773245100455374,0.0
100,sc1,14,Commensurate,0.036768818987361646,-0.16716494882948796,0.2337826377101778,0.0
100,sc1,14,NPE,0.22461296617984772,-0.3496962180361594,0.8068421619594327,0.0
100,sc1,15,PSPower,0.11921983254573637,-0.0980564541658129,0.3364961192572856,0.0
100,sc1,15,IW,0.13827866919668383,-0.13166079293069663,0.40821813132406426,0.0
100,sc1,15,Commensurate,0.12623469101703258,-0.06473820309205809,0.3249511349878658,0.0
100,sc1,15,NPE,0.6253600716590881,0.08227842743924478,1.1775084765545865,0.0
100,sc1,16,PSPower,0.03692202663335844,-0.1540899824533731,0.22793403572009,0.0
100,sc1,16,IW,0.06379884332621134,-0.18035823030852388,0.30795591696094654,0.0
100,sc1,16,Commensurate,0.06361662943478151,-0.11775684947906277,0.2437336059864832,0.0
100,sc1,16,NPE,0.31972795724868774,-0.2655246394531257,0.9065905174882567,0.0
100,sc1,17,PSPower,0.0024396756770527096,-0.17528310834742572,0.18016245970153116,0.0
100,sc1,17,IW,0.10464858773923455,-0.12264537663742484,0.33194255211589396,0.0
100,sc1,17,Commensurate,-0.02480815030556611,-0.198171155611135,0.14823294820130006,0.0
100,sc1,17,NPE,0.0869297981262207,-0.4465229912467669,0.6252261112875017,0.0
100,sc1,18,PSPower,0.1427133664302013,-0.04526646015975255,0.33069319302015515,0.0
100,sc1,18,IW,0.1326769910878286,-0.1099626806667868,0.375316662842444,0.0
100,sc1,18,Commensurate,0.13497067181035016,-0.05220556989111264,0.3097050216592994,0.0
100,sc1,18,NPE,0.48990386724472046,-0.1346745547827341,1.0871347617737939,0.0
100,sc1,19,PSPower,0.09553027659735652,-0.09453314018809764,0.2855936933828107,0.0
100,sc1,19,IW,0.1299296937868865,-0.11752547514246664,0.37738486271623967,0.0
100,sc1,19,Commensurate,0.09565425440835282,-0.08892064564512384,0.27676178272132307,0.0
100,sc1,19,NPE,0.19221433997154236,-0.3085966248646152,0.7022511586293079,0.0
100,sc1,20,PSPower,0.1442456193252693,-0.05158970716564548,0.3400809458161841,0.0
100,sc1,20,IW,0.05541795498045355,-0.19671762877133864,0.3075535387322457,0.0
100,sc1,20,Commensurate,0.12107472288092497,-0.06796727861949257,0.3097968260813864,0.0
100,sc1,20,NPE,0.2860426902770996,-0.2883846888190583,0.8732640657265154,0.0
100,sc1,21,PSPower,-0.04861382547559527,-0.24637449872591793,0.14914684777472736,0.0
100,sc1,21,IW,-0.11807552146079792,-0.36891981687406217,0.13276877395246633,0.0
100,sc1,21,Commensurate,-0.03391244056916838,-0.22183788093582524,0.1591626184360397,0.0
100,sc1,21,NPE,0.04656215012073517,-0.5689504980033389,0.633686599256028,0.0
100,sc1,22,PSPower,0.03112567920357481,-0.16081153555254368,0.2230628939596933,0.0
100,sc1,22,IW,0.042907366632730835,-0.19393844697848805,0.27975318024394974,0.0
100,sc1,22,Commensurate,0.03099681819295453,-0.16442191342933815,0.21903911419915068,0.0
100,sc1,22,NPE,0.3497059643268585,-0.17082031726123978,0.8696298744956613,0.0
100,sc1,23,PSPower,-0.09097609330438365,-0.28294405409798806,0.10099186748922077,0.0
100,sc1,23,IW,-0.10561351551978032,-0.35359317324832085,0.1423661422087602,0.0
100,sc1,23,Commensurate,-0.08396939781356778,-0.28079840558829844,0.10345376238963162,0.0
100,sc1,23,NPE,0.18907099962234497,-0.42229195098549216,0.8139332315353743,0.0
100,sc1,24,PSPower,0.022191977696054133,-0.13124971845591812,0.1756336738480264,0.0
100,sc1,24,IW,-0.0075374799232078085,-0.2074265233603868,0.1923515635139712,0.0
100,sc1,24,Commensurate,8.881763655688313e-05,-0.16237215026584947,0.15615382500085326,0.0
100,sc1,24,NPE,0.1379336267709732,-0.32685757800914345,0.6300701612057665,0.0
100,sc1,25,PSPower,0.006255319299292489,-0.17076077475506854,0.18327141335365352,0.0
100,sc1,25,IW,0.008003961140228288,-0.21273089999558994,0.2287388222760465,0.0
100,sc1,25,Commensurate,0.031622457114121004,-0.14205880165528711,0.20309388764109645,0.0
100,sc1,25,NPE,0.12075535953044891,-0.4379738553317002,0.7013561832606963,0.0
100,sc1,26,PSPower,0.10401739655718191,-0.10951993127853625,0.31755472439290006,0.0
100,sc1,26,IW,0.11285626916543882,-0.15254983394799693,0.3782623722788746,0.0
100,sc1,26,Commensurate,0.12789468372969745,-0.08278391726693957,0.34089907908128914,0.0
100,sc1,26,NPE,0.39362025260925293,-0.13792335899103964,0.9145106970466411,0.0
100,sc1,27,PSPower,-0.06896897670024371,-0.29122048287755,0.15328252947706258,0.0
100,sc1,27,IW,-0.03686138169478281,-0.3225825337845132,0.24885977039494755,0.0
100,sc1,27,Commensurate,-0.07540274914648684,-0.2813290559493965,0.1331128391959928,0.0
100,sc1,27,NPE,0.2491932213306427,-0.35475637223222073,0.8372942545905581,0.0
100,sc1,28,PSPower,0.12448245786906488,-0.09271223300992133,0.3416771487480511,0.0
100,sc1,28,IW,0.13625036917668024,-0.13574946823133807,0.40825020658469857,0.0
100,sc1,28,Commensurate,0.0942456213397161,-0.10888657162792797,0.2866274655786699,0.0
100,sc1,28,NPE,0.3657684922218323,-0.27246023922136076,0.9841303528335833,0.0
100,sc1,29,PSPower,-0.141868926058825,-0.36678515548819435,0.08304730337054436,0.0
100,sc1,29,IW,-0.10159799729540349,-0.38822557259277946,0.1850295780019725,0.0
100,sc1,29,Commensurate,-0.12420304265550201,-0.3312815550357429,0.07807133247121373,0.0
100,sc1,29,NPE,0.15337824821472168,-0.49695676106217607,0.8219176973170051,0.0
100,sc1,30,PSPower,-0.03606377563356778,-0.2633043629374834,0.1911768116703478,0.0
100,sc1,30,IW,-0.04567441801841025,-0.32793448241074635,0.23658564637392585,0.0
100,sc1,30,Commensurate,-0.04137779507635612,-0.25710948461767097,0.19213098534185707,0.0
100,sc1,30,NPE,0.23186179995536804,-0.3264110394421926,0.8173410899663293,0.0
100,sc1,31,PSPower,0.010267693010667114,-0.18267585134629344,0.20321123736762764,0.0
100,sc1,31,IW,0.02030838926316081,-0.22661862258681292,0.26723540111313454,0.0
100,sc1,31,Commensurate,0.010103740018708365,-0.17713278865127674,0.1982119755429467,0.0
100,sc1,31,NPE,0.45459073781967163,-0.16195747283044132,1.0841638453446523,0.0
100,sc1,32,PSPower,0.06578008757981801,-0.13933104551236947,0.2708912206720055,0.0
100,sc1,32,IW,0.12399294582786531,-0.1326943940462041,0.3806802857019347,0.0
100,sc1,32,Commensurate,0.054970901792511795,-0.13319494440171298,0.25026198032192665,0.0
100,sc1,32,NPE,0.3484055995941162,-0.21856440616530395,0.9176492283833207,0.0
100,sc1,33,PSPower,-0.18676983013923584,-0.3756494097715127,0.002109749493040991,0.0
100,sc1,33,IW,-0.12873175814461338,-0.3674122015725011,0.10994868528327431,0.0
100,sc1,33,Commensurate,-0.1644461793335975,-0.3405201205001038,0.007605487590907786,0.0
100,sc1,33,NPE,0.10385330766439438,-0.4201497449451553,0.6604746012845505,0.0
100,sc1,34,PSPower,0.13356102160589262,-0.04862197328256354,0.3157440164943488,0.0
100,sc1,34,IW,0.09799570361474742,-0.1305357406436266,0.3265271478731215,0.0
100,sc1,34,Commensurate,0.13625186457737584,-0.039684366171565524,0.3099945694999609,0.0
100,sc1,34,NPE,0.2910626530647278,-0.23195972058222972,0.8068714541940519,0.0
100,sc1,35,PSPower,0.0843390384362878,-0.10670982868932118,0.2753879055618968,0.0
100,sc1,35,IW,0.07802196971024565,-0.15238625082669982,0.30843019024719115,0.0
100,sc1,35,Commensurate,0.08317537360621705,-0.1052112168374936,0.2686424532401982,0.0
100,sc1,35,NPE,0.5959091782569885,0.08218987483722166,1.0885328336195064,0.0
100,sc1,36,PSPower,0.3178986034009936,0.1310764087659304,0.5047207980360567,0.0
100,sc1,36,IW,0.4618912789689972,0.2229035936516297,0.7008789642863646,0.0
100,sc1,36,Commensurate,0.32251055231484427,0.13901513589967598,0.5076944679611657,0.0
100,sc1,36,NPE,0.4238176941871643,-0.046336714336150636,0.8816099159622539,0.0
100,sc1,37,PSPower,-0.05569591839566982,-0.2611976097494182,0.14980577295807856,0.0
100,sc1,37,IW,0.009207012224103854,-0.23903504103618423,0.25744906548439195,0.0
100,sc1,37,Commensurate,-0.06665815285351118,-0.2541518993178043,0.12309534415288956,0.0
100,sc1,37,NPE,0.01409110426902771,-0.5947936755039686,0.6291795904313137,0.0
100,sc1,38,PSPower,-0.051479954187262277,-0.2610538298452106,0.15809392147068604,0.0
100,sc1,38,IW,-0.009219908789331557,-0.2856776671657487,0.26723784958708563,0.0
100,sc1,38,Commensurate,-0.05133821273205787,-0.2586748676830563,0.15611748329851916,0.0
100,sc1,38,NPE,0.10934074223041534,-0.5046038704642486,0.7053543881348947,0.0
100,sc1,39,PSPower,-0.06109003556885871,-0.26548828862752044,0.143308217489803,0.0
100,sc1,39,IW,-0.023535215105757717,-0.2880179903434721,0.24094756013195665,0.0
100,sc1,39,Commensurate,-0.030805502319278772,-0.23035626522498248,0.1540663506811837,0.0
100,sc1,39,NPE,0.2444792240858078,-0.33159983274116533,0.8546968398460343,0.0
100,sc1,40,PSPower,0.09910434979138459,-0.08780570747655624,0.2860144070593254,0.0
100,sc1,40,IW,0.1135291011808875,-0.13547762666314356,0.36253582902491854,0.0
100,sc1,40,Commensurate,0.12830517228857063,-0.06638988788335175,0.32705061342946234,0.0
100,sc1,40,NPE,0.6411207318305969,0.07164345930473905,1.1877950909788668,0.0
100,sc1,41,PSPower,-0.07080334950878353,-0.23727725604238917,0.0956705570248221,0.0
100,sc1,41,IW,-0.07229130369683234,-0.2827130984516172,0.13813049105795253,0.0
100,sc1,41,Commensurate,-0.06547975252283972,-0.232983096898265,0.10077619148713532,0.0
100,sc1,41,NPE,0.07728772610425949,-0.44166796425654187,0.5793976724898943,0.0
100,sc1,42,PSPower,-0.016432516028811368,-0.21017198780688268,0.17730695574925992,0.0
100,sc1,42,IW,-0.0505010165158335,-0.29804926418829647,0.19704723115662948,0.0
100,sc1,42,Commensurate,-0.006579534351743996,-0.1946993860026184,0.17538815500623794,0.0
100,sc1,42,NPE,0.0792330950498581,-0.45342760043017993,0.625196641171341,0.0
100,sc1,43,PSPower,-0.18399898435231984,-0.3933233976996592,0.025325428995019494,0.0
100,sc1,43,IW,-0.14334026255879534,-0.40624383573526246,0.11956331061767178,0.0
100,sc1,43,Commensurate,-0.20938433320517355,-0.41568310155593385,-0.004334199711829668,0.0
100,sc1,43,NPE,0.208490252494812,-0.3649339027578012,0.798424591651769,0.0
100,sc1,44,PSPower,0.06883408560908126,-0.11077778991302963,0.24844596113119216,0.0
100,sc1,44,IW,-0.016858526941297487,-0.2379830672222099,0.20426601333961492,0.0
100,sc1,44,Commensurate,0.06409352187244811,-0.11724744078830278,0.2553085335898851,0.0
100,sc1,44,NPE,0.10708264261484146,-0.41901942408506515,0.6198763606506696,0.0
100,sc1,45,PSPower,-0.036859439018424874,-0.27004811339417345,0.19632923535732372,0.0
100,sc1,45,IW,-0.06743075644555774,-0.36052298278329215,0.22566146989217667,0.0
100,sc1,45,Commensurate,-0.07285005181254396,-0.2844378457170107,0.1396562786723838,0.0
100,sc1,45,NPE,0.24661844968795776,-0.3988653305699671,0.9078274305733253,0.0
100,sc1,46,PSPower,-0.00993916407152183,-0.1780267113265137,0.15814838318347008,0.0
100,sc1,46,IW,-0.006091735271324764,-0.2150495781056591,0.2028661075630096,0.0
100,sc1,46,Commensurate,-0.0007699204578304159,-0.17189465989139244,0.17582638448797958,0.0
100,sc1,46,NPE,0.1841466724872589,-0.37774951774861465,0.7172132721324992,0.0
100,sc1,47,PSPower,0.12475712565768858,-0.05157006887043279,0.30108432018580994,0.0
100,sc1,47,IW,0.19778724965758682,-0.028337214199629424,0.42391171351480306,0.0
100,sc1,47,Commensurate,0.13047685134733344,-0.044082786705042884,0.2960922012204073,0.0
100,sc1,47,NPE,0.25469398498535156,-0.23963506911906432,0.7743390706509586,0.0
100,sc1,48,PSPower,0.08834271091204925,-0.10332281960607233,0.28000824143017083,0.0
100,sc1,48,IW,0.06341050589910466,-0.1748469976348542,0.3016680094330635,0.0
100,sc1,48,Commensurate,0.09316289489114643,-0.10855594113916799,0.29471491382327997,0.0
100,sc1,48,NPE,0.1991855502128601,-0.3154940948558223,0.7168408152654716,0.0
100,sc1,49,PSPower,-0.07403404594846992,-0.2786582948652115,0.13059020296827162,0.0
100,sc1,49,IW,0.047326119378648675,-0.2113772109303938,0.30602944968769114,0.0
100,sc1,49,Commensurate,-0.06174860286565064,-0.255237374697176,0.13626273520388638,0.0
100,sc1,49,NPE,0.6407172679901123,0.0856260976723455,1.1991360923325611,0.0
100,sc2,0,PSPower,0.009499394193249678,-0.2889327860005292,0.30793157438702856,0.0
100,sc2,0,IW,0.02180437851288058,-0.30435064026073083,0.347959397286492,0.0
100,sc2,0,Commensurate,0.011298038679505943,-0.24982491348575486,0.28849174656683774,0.0
100,sc2,0,NPE,0.35958611965179443,-0.20751740069125865,0.9317425561201247,0.0
100,sc2,1,PSPower,-0.030109988648882893,-0.28861266987364237,0.2283926925758766,0.0
100,sc2,1,IW,-0.06959937842136643,-0.3483800620506702,0.20918130520793732,0.0
100,sc2,1,Commensurate,0.02531244193277586,-0.22102314232175826,0.2638933337785323,0.0
100,sc2,1,NPE,0.2031039595603943,-0.345807050081955,0.7612383271926175,0.0
100,sc2,2,PSPower,0.12976318993505784,-0.0999354660919008,0.35946184596201647,0.0
100,sc2,2,IW,0.12959596170627133,-0.1194488010127766,0.37864072442531926,0.0
100,sc2,2,Commensurate,0.1829547568968225,-0.026397191885062295,0.39951411232819467,0.0
100,sc2,2,NPE,0.6553108096122742,0.02095282361195456,1.294186240192742,0.0
100,sc2,3,PSPower,0.1495914606531404,-0.10681093314938375,0.4059938544556646,0.0
100,sc2,3,IW,0.1681299368423978,-0.09955360289344678,0.4358134765782424,0.0
100,sc2,3,Commensurate,0.0956518785445059,-0.14573596140342113,0.34095469659088445,0.0
100,sc2,3,NPE,0.318073570728302,-0.25246022708381133,0.9074311281701325,0.0
100,sc2,4,PSPower,-0.13798523492192624,-0.40490792939660236,0.1289374595527499,0.0
100,sc2,4,IW,-0.1162956520469234,-0.40523642765226153,0.17264512355841477,0.0
100,sc2,4,Commensurate,-0.14705964535867086,-0.37535538270156865,0.08850585070532098,0.0
100,sc2,4,NPE,0.4120368957519531,-0.11564296579737895,0.960889788549746,0.0
100,sc2,5,PSPower,0.036369509986308425,-0.20310318424117485,0.2758422042137917,0.0
100,sc2,5,IW,0.027327942409333394,-0.2282102349634912,0.282866119782158,0.0
100,sc2,5,Commensurate,0.07219680032713785,-0.15103991396639824,0.2950403933340252,0.0
100,sc2,5,NPE,0.22317451238632202,-0.27474608774634324,0.7324946794245988,0.0
100,sc2,6,PSPower,-0.060734528036262975,-0.31490125045983275,0.19343219438730677,0.0
100,sc2,6,IW,-0.02789666118435582,-0.30148192669823576,0.24568860432952414,0.0
100,sc2,6,Commensurate,-0.05497675745056953,-0.29126592903182674,0.169872061764305,0.0
100,sc2,6,NPE,0.4011755585670471,-0.24395121481046061,1.0378812000057074,0.0
100,sc2,7,PSPower,-0.0977951034476647,-0.357510687477837,0.16192048058250755,0.0
100,sc2,7,IW,-0.14302497523476274,-0.4162812180057226,0.1302312675361971,0.0
100,sc2,7,Commensurate,-0.1133224399515216,-0.3573428533610034,0.12564679296546533,0.0
100,sc2,7,NPE,0.16591326892375946,-0.36239135023214025,0.7029566902290462,0.0
100,sc2,8,PSPower,0.3416459337825974,0.10875931265202213,0.5745325549131727,0.0
100,sc2,8,IW,0.4290700807773031,0.17463766359970623,0.6835024979548999,0.0
100,sc2,8,Commensurate,0.3425431848268624,0.12161065501336091,0.5530635755128985,0.0
100,sc2,8,NPE,0.744192898273468,0.20045022965587167,1.2941409270163744,0.0
100,sc2,9,PSPower,0.289409234437964,0.04941722332773074,0.5294012455481973,0.0
100,sc2,9,IW,0.35493771972615523,0.09638135395960101,0.6134940854927095,0.0
100,sc2,9,Commensurate,0.2629011464566692,0.04438569177852283,0.48490708148826855,0.0
100,sc2,9,NPE,0.5692727565765381,0.02524242123207685,1.1068916941586815,0.0
100,sc2,10,PSPower,0.03965976862670438,-0.214406748156807,0.2937262854102158,0.0
100,sc2,10,IW,0.0005986767849537079,-0.26976137964837865,0.2709587332182861,0.0
100,sc2,10,Commensurate,0.006683935524725402,-0.22090608898901853,0.2500683967220928,0.0
100,sc2,10,NPE,0.01676812767982483,-0.5074205873015826,0.5278738096422781,0.0
100,sc2,11,PSPower,-0.0698815855339216,-0.2985912822399656,0.15882811117212242,0.0
100,sc2,11,IW,-0.11648945560528066,-0.35811112053399435,0.125132209323433,0.0
100,sc2,11,Commensurate,-0.003385184259149423,-0.21754574377475516,0.21210104074475092,0.0
100,sc2,11,NPE,0.16772174835205078,-0.3680170387659979,0.6624538720872041,0.0
100,sc2,12,PSPower,-0.058099209806896354,-0.28278758420343036,0.16658916458963763,0.0
100,sc2,12,IW,-0.06599076574117764,-0.30023249776669186,0.16825096628433656,0.0
100,sc2,12,Commensurate,-0.039246993092534495,-0.2531524036054733,0.165332907355998,0.0
100,sc2,12,NPE,0.17248523235321045,-0.34534912455427413,0.6934826864072281,0.0
100,sc2,13,PSPower,-0.16243808803486745,-0.4122016860015726,0.08732550993183769,0.0
100,sc2,13,IW,-0.15763652440754428,-0.4211687615765703,0.10589571276148174,0.0
100,sc2,13,Commensurate,-0.13011849805742817,-0.363393403855521,0.10243643173692095,0.0
100,sc2,13,NPE,0.24942204356193542,-0.2935768423473977,0.8108382737534335,0.0
100,sc2,14,PSPower,-0.13095640118969135,-0.414331208422002,0.15241840604261933,0.0
100,sc2,14,IW,-0.19353089144819483,-0.5000085823868825,0.11294679949049288,0.0
100,sc2,14,Commensurate,-0.12833343964421948,-0.40156429868204513,0.12111562925655148,0.0
100,sc2,14,NPE,0.25027236342430115,-0.34215019984309225,0.8686442447250242,0.0
100,sc2,15,PSPower,-0.14806800737659012,-0.40161838624862856,0.10548237149544834,0.0
100,sc2,15,IW,-0.06671960815242654,-0.34877912257903076,0.21533990627417765,0.0
100,sc2,15,Commensurate,-0.1107215678168395,-0.35534773815200654,0.11982417056174235,0.0
100,sc2,15,NPE,0.5838500261306763,-0.0005414265517485516,1.1813206489924069,0.0
100,sc2,16,PSPower,0.05526101556982469,-0.21045474101357345,0.32097677215322284,0.0
100,sc2,16,IW,0.030306505340207998,-0.25307154914102,0.313684559821436,0.0
100,sc2,16,Commensurate,0.05612517927183096,-0.19118484863973964,0.3075833808314928,0.0
100,sc2,16,NPE,0.27752602100372314,-0.22946673509878215,0.7887005866824038,0.0
100,sc2,17,PSPower,-0.04974711928165301,-0.340150290471643,0.24065605190833697,0.0
100,sc2,17,IW,0.007169731652994145,-0.3019901654349839,0.31632962874097226,0.0
100,sc2,17,Commensurate,-0.046965415326372655,-0.30382256750361764,0.22959503517175994,0.0
100,sc2,17,NPE,0.44333410263061523,-0.17477743147000036,1.053048543478721,0.0
100,sc2,18,PSPower,-0.31417230068290064,-0.5378054718474589,-0.09053912951834242,0.0
100,sc2,18,IW,-0.33041964294558807,-0.56678768311995,-0.09405160277122615,0.0
100,sc2,18,Commensurate,-0.28035167693257573,-0.4961881995446451,-0.06156802029410007,0.0
100,sc2,18,NPE,0.13780884444713593,-0.43790967510872797,0.7238948385531184,0.0
100,sc2,19,PSPower,-0.18710003139281017,-0.45249506670890793,0.07829500392328759,0.0
100,sc2,19,IW,-0.24424122282211927,-0.5308395431237355,0.04235709747949698,0.0
100,sc2,19,Commensurate,-0.1992579854801419,-0.44085337181189793,0.05688509051207499,0.0
100,sc2,19,NPE,0.3055862784385681,-0.2689798976952727,0.8714723776794979,0.0
100,sc2,20,PSPower,0.01867637204683252,-0.2555481848230335,0.29290092891669856,0.0
100,sc2,20,IW,-0.015970474088304206,-0.3199323984577697,0.2879914502811613,0.0
100,sc2,20,Commensurate,0.007500975854965934,-0.2506925080564275,0.25144868633100986,0.0
100,sc2,20,NPE,0.5106729865074158,-0.08626102804906459,1.1019369635914398,0.0
100,sc2,21,PSPower,0.02682719650381493,-0.2482668441984931,0.30192123720612296,0.0
100,sc2,21,IW,0.010052924795719904,-0.2786919676546822,0.298797817246122,0.0
100,sc2,21,Commensurate,0.030999628948564065,-0.21754962818665138,0.27778799812584876,0.0
100,sc2,21,NPE,0.3450210690498352,-0.26065762508888546,0.9312793445295845,0.0
100,sc2,22,PSPower,-0.0736410464566575,-0.3078639603535524,0.1605818674402374,0.0
100,sc2,22,IW,-0.10133744291334197,-0.3530565190621686,0.1503816332354847,0.0
100,sc2,22,Commensurate,-0.03662455028721644,-0.2615883399396831,0.18803710613850858,0.0
100,sc2,22,NPE,0.27402210235595703,-0.2893971142763272,0.8622975977084134,0.0
100,sc2,23,PSPower,0.10521934616571581,-0.14035155720191345,0.35079024953334503,0.0
100,sc2,23,IW,0.05931708942290838,-0.19774702818503692,0.31638120703085365,0.0
100,sc2,23,Commensurate,0.09823720797408132,-0.1316480646095223,0.33486470325274176,0.0
100,sc2,23,NPE,0.15066765248775482,-0.37692629427093,0.6694867933303561,0.0
100,sc2,24,PSPower,0.011714835634958468,-0.2541141602697719,0.2775438315396888,0.0
100,sc2,24,IW,0.027925997475051558,-0.24769641117955907,0.30354840612966216,0.0
100,sc2,24,Commensurate,0.02457155082563244,-0.21901220588066145,0.25775334515034,0.0
100,sc2,24,NPE,0.04107031226158142,-0.5041623806638804,0.5907238634704752,0.0
100,sc2,25,PSPower,0.025661089190887706,-0.2793029088686707,0.33062508725044615,0.0
100,sc2,25,IW,0.06344973224316201,-0.2555649757440419,0.38246444023036597,0.0
100,sc2,25,Commensurate,0.015282301818631293,-0.2469468547942266,0.28902839999101326,0.0
100,sc2,25,NPE,0.19188988208770752,-0.40234036257746253,0.7720231531581393,0.0
100,sc2,26,PSPower,-0.1896276504674993,-0.439658142747944,0.06040284181294542,0.0
100,sc2,26,IW,-0.18200987424500267,-0.4514207176503682,0.08740096916036286,0.0
100,sc2,26,Commensurate,-0.20207821500400194,-0.4393822226429328,0.027739623210146367,0.0
100,sc2,26,NPE,0.40309441089630127,-0.2553167413715931,1.0828520249756026,0.0
100,sc2,27,PSPower,0.023479547583131248,-0.20389881034953047,0.25085790551579296,0.0
100,sc2,27,IW,0.02468397348787739,-0.22273060690181729,0.27209855387757204,0.0
100,sc2,27,Commensurate,0.015862439897777122,-0.2083618547335547,0.24653863499223894,0.0
100,sc2,27,NPE,0.28345248103141785,-0.27914072825792496,0.8769358409846671,0.0
100,sc2,28,PSPower,0.0699273065043546,-0.17605556177491433,0.31591017478362354,0.0
100,sc2,28,IW,0.060093131995135114,-0.21712962113511697,0.3373158851253872,0.0
100,sc2,28,Commensurate,0.07425696338463653,-0.15406520871287796,0.3135291565398963,0.0
100,sc2,28,NPE,0.6105974316596985,-0.0007374166017631361,1.2222852251661807,0.0
100,sc2,29,PSPower,0.07404422072432776,-0.19560302356150522,0.34369146501016073,0.0
100,sc2,29,IW,0.028616033835955366,-0.25711056060651283,0.3143426282784235,0.0
100,sc2,29,Commensurate,0.06903150018972429,-0.16326573153514243,0.3095639368047122,0.0
100,sc2,29,NPE,0.024545863270759583,-0.5229279725688165,0.5839537678013292,0.0
100,sc2,30,PSPower,0.17550082032691422,-0.013197467224343035,0.36419910787817145,0.0
100,sc2,30,IW,0.19211174152432853,-0.011668937791455919,0.395892420840113,0.0
100,sc2,30,Commensurate,0.16165193610376286,-0.03211772922737684,0.3552603962905511,0.0
100,sc2,30,NPE,0.42932945489883423,-0.15458163079513634,0.997774090951989,0.0
100,sc2,31,PSPower,0.11650520645840173,-0.11971824025791084,0.3527286531747143,0.0
100,sc2,31,IW,0.1399941276438521,-0.11265453557159644,0.39264279085930065,0.0
100,sc2,31,Commensurate,0.08465725705503382,-0.14163938306173174,0.31953562868914775,0.0
100,sc2,31,NPE,0.4246659278869629,-0.04154601543047374,0.8936583433052409,0.0
100,sc2,32,PSPower,-0.09156582285620829,-0.341488863778163,0.1583572180657464,0.0
100,sc2,32,IW,-0.13766556747645706,-0.4009320632902572,0.12560092833734313,0.0
100,sc2,32,Commensurate,-0.10085423428163309,-0.33771398062807606,0.1310394447994181,0.0
100,sc2,32,NPE,-0.1528143733739853,-0.7706171888370624,0.45811363430393726,0.0
100,sc2,33,PSPower,-0.0971039104368669,-0.3675473667768598,0.173339545903126,0.0
100,sc2,33,IW,-0.07319583897806516,-0.36857365545376,0.2221819774976297,0.0
100,sc2,33,Commensurate,-0.10725745951671033,-0.3574582898206377,0.13496404747989926,0.0
100,sc2,33,NPE,0.2379601001739502,-0.321567335172412,0.7727593677565039,0.0
100,sc2,34,PSPower,0.18146695107248328,-0.11147647656019083,0.4744103787051574,0.0
100,sc2,34,IW,0.17579293930510187,-0.13418006218892686,0.4857659407991306,0.0
100,sc2,34,Commensurate,0.18116029801741698,-0.09913356203804505,0.4585261366315428,0.0
